bbox_width,bbox_height,bbox_area,rel_bbox_width,rel_bbox_height,rel_bbox_area,bbox_aspect_ratio,log_bbox_area
357,98,34986,0.4958333333333333,0.1361111111111111,0.0674884259259259,3.642857142857143,10.462731842903445
170,110,18700,0.2361111111111111,0.1527777777777778,0.0360725308641975,1.5454545454545454,9.83633227734872
72,45,3240,0.1,0.0625,0.00625,1.6,8.083637203141548
147,91,13377,0.2041666666666666,0.1263888888888888,0.0258043981481481,1.6153846153846154,9.501366845678353
286,168,48048,0.3972222222222222,0.2333333333333333,0.0926851851851851,1.7023809523809523,10.779976602527347
311,118,36698,0.4319444444444444,0.1638888888888889,0.0707908950617283,2.635593220338983,10.510504785715026
343,121,41503,0.4763888888888888,0.1680555555555555,0.080059799382716,2.834710743801653,10.63354508711617
214,140,29960,0.2972222222222222,0.1944444444444444,0.0577932098765432,1.5285714285714285,10.307651814911244
82,44,3608,0.1138888888888888,0.0611111111111111,0.0069598765432098,1.8636363636363635,8.19118600464279
187,56,10472,0.2597222222222222,0.0777777777777777,0.0202006172839506,3.3392857142857144,9.256555795773146
123,59,7257,0.1708333333333333,0.0819444444444444,0.0139988425925925,2.0847457627118646,8.889859587773016
114,85,9690,0.1583333333333333,0.1180555555555555,0.0186921296296296,1.3411764705882352,9.17895289873455
89,54,4806,0.1236111111111111,0.075,0.0092708333333333,1.6481481481481481,8.47782846789396
248,170,42160,0.3444444444444444,0.2361111111111111,0.0813271604938271,1.4588235294117646,10.649250902099034
125,48,6000,0.1736111111111111,0.0666666666666666,0.011574074074074,2.6041666666666665,8.699681400989514
194,119,23086,0.2694444444444444,0.1652777777777777,0.0445331790123456,1.6302521008403361,10.047024967532325
64,34,2176,0.0888888888888888,0.0472222222222222,0.0041975308641975,1.8823529411764706,7.685703061234547
194,181,35114,0.2694444444444444,0.2513888888888889,0.0677353395061728,1.0718232044198894,10.46638366859312
139,94,13066,0.1930555555555555,0.1305555555555555,0.0252044753086419,1.4787234042553192,9.477845246989146
260,205,53300,0.3611111111111111,0.2847222222222222,0.1028163580246913,1.2682926829268293,10.883710371704016
58,51,2958,0.0805555555555555,0.0708333333333333,0.0057060185185185,1.1372549019607843,7.99260665240021
269,138,37122,0.3736111111111111,0.1916666666666666,0.0716087962962963,1.9492753623188406,10.521992002599978
191,144,27504,0.2652777777777778,0.2,0.0530555555555555,1.3263888888888888,10.222123085309558
155,97,15035,0.2152777777777778,0.1347222222222222,0.0290027006172839,1.597938144329897,9.618202604684068
74,28,2072,0.1027777777777777,0.0388888888888888,0.0039969135802469,2.642857142857143,7.636752112435779
311,159,49449,0.4319444444444444,0.2208333333333333,0.0953877314814814,1.9559748427672956,10.808717337050858
292,194,56648,0.4055555555555555,0.2694444444444444,0.1092746913580246,1.5051546391752577,10.944629614049688
153,119,18207,0.2125,0.1652777777777777,0.0351215277777777,1.2857142857142858,9.809616336926057
99,48,4752,0.1375,0.0666666666666666,0.0091666666666666,2.0625,8.46653127661401
147,94,13818,0.2041666666666666,0.1305555555555555,0.0266550925925925,1.5638297872340425,9.533799735803484
241,156,37596,0.3347222222222222,0.2166666666666666,0.0725231481481481,1.544871794871795,10.534679538960773
262,108,28296,0.3638888888888889,0.15,0.0545833333333333,2.425925925925926,10.250511070945045
298,93,27714,0.4138888888888888,0.1291666666666666,0.0534606481481481,3.204301075268817,10.229729061853906
274,133,36442,0.3805555555555555,0.1847222222222222,0.0702970679012345,2.0601503759398496,10.503504675098267
227,208,47216,0.3152777777777777,0.2888888888888888,0.0910802469135802,1.0913461538461537,10.76250927621971
143,192,27456,0.1986111111111111,0.2666666666666666,0.0529629629629629,0.7447916666666666,10.22037642353585
82,77,6314,0.1138888888888888,0.1069444444444444,0.0121797839506172,1.0649350649350648,8.750683034784592
189,118,22302,0.2625,0.1638888888888889,0.0430208333333333,1.6016949152542372,10.012476477547958
192,102,19584,0.2666666666666666,0.1416666666666666,0.0377777777777777,1.8823529411764706,9.882519246099932
151,79,11929,0.2097222222222222,0.1097222222222222,0.0230111882716049,1.9113924050632911,9.386811515091962
77,65,5005,0.1069444444444444,0.0902777777777777,0.0096547067901234,1.1846153846153846,8.518392471991719
136,86,11696,0.1888888888888888,0.1194444444444444,0.0225617283950617,1.5813953488372092,9.367087677650707
178,89,15842,0.2472222222222222,0.1236111111111111,0.0305594135802469,2.0,9.670483041375043
84,59,4956,0.1166666666666666,0.0819444444444444,0.0095601851851851,1.423728813559322,8.508555998020574
92,44,4048,0.1277777777777777,0.0611111111111111,0.0078086419753086,2.090909090909091,8.30622521603216
52,31,1612,0.0722222222222222,0.0430555555555555,0.0031095679012345,1.6774193548387097,7.385851078125209
289,142,41038,0.4013888888888889,0.1972222222222222,0.0791628086419753,2.035211267605634,10.62227811307605
175,122,21350,0.2430555555555555,0.1694444444444444,0.0411844135802469,1.4344262295081966,9.968853855967382
222,207,45954,0.3083333333333333,0.2875,0.0886458333333333,1.0724637681159421,10.73541793579221
290,137,39730,0.4027777777777778,0.1902777777777777,0.0766396604938271,2.116788321167883,10.589887018388692
243,122,29646,0.3375,0.1694444444444444,0.0571875,1.9918032786885247,10.297116218868338
239,138,32982,0.3319444444444444,0.1916666666666666,0.0636226851851851,1.7318840579710144,10.403747556197336
207,134,27738,0.2875,0.1861111111111111,0.0535069444444444,1.544776119402985,10.230594644192365
147,112,16464,0.2041666666666666,0.1555555555555555,0.0317592592592592,1.3125,9.708992194810465
135,91,12285,0.1875,0.1263888888888888,0.0236979166666666,1.4835164835164836,9.416215681723873
311,190,59090,0.4319444444444444,0.2638888888888889,0.1139853395061728,1.6368421052631579,10.986833907533804
158,87,13746,0.2194444444444444,0.1208333333333333,0.0265162037037037,1.8160919540229885,9.52857589747142
139,103,14317,0.1930555555555555,0.1430555555555555,0.0276176697530864,1.3495145631067962,9.56927276595613
208,129,26832,0.2888888888888888,0.1791666666666666,0.0517592592592592,1.6124031007751938,10.197387752301138
159,72,11448,0.2208333333333333,0.1,0.0220833333333333,2.2083333333333335,9.345657668923812
255,215,54825,0.3541666666666667,0.2986111111111111,0.1057581018518518,1.186046511627907,10.911919812973826
216,115,24840,0.3,0.1597222222222222,0.0479166666666666,1.8782608695652174,10.12025079288605
65,38,2470,0.0902777777777777,0.0527777777777777,0.0047646604938271,1.7105263157894737,7.81237820598861
161,76,12236,0.2236111111111111,0.1055555555555555,0.0236033950617283,2.1184210526315788,9.412219427985669
147,97,14259,0.2041666666666666,0.1347222222222222,0.027505787037037,1.5154639175257731,9.565213693968287
80,55,4400,0.1111111111111111,0.0763888888888889,0.0084876543209876,1.4545454545454546,8.38958706681109
159,124,19716,0.2208333333333333,0.1722222222222222,0.0380324074074074,1.282258064516129,9.889236486766269
155,53,8215,0.2152777777777778,0.0736111111111111,0.015846836419753,2.9245283018867925,9.013838751608395
227,83,18841,0.3152777777777777,0.1152777777777777,0.0363445216049382,2.7349397590361444,9.843843699608612
50,40,2000,0.0694444444444444,0.0555555555555555,0.003858024691358,1.25,7.601402334583733
230,105,24150,0.3194444444444444,0.1458333333333333,0.0465856481481481,2.1904761904761907,10.092081066090932
182,240,43680,0.2527777777777777,0.3333333333333333,0.0842592592592592,0.7583333333333333,10.684668503929622
109,94,10246,0.1513888888888888,0.1305555555555555,0.0197646604938271,1.1595744680851063,9.234740258799718
151,91,13741,0.2097222222222222,0.1263888888888888,0.0265065586419753,1.6593406593406594,9.528212115591021
99,83,8217,0.1375,0.1152777777777777,0.0158506944444444,1.1927710843373494,9.014082149443356
67,80,5360,0.0930555555555555,0.1111111111111111,0.0103395061728395,0.8375,8.586905803827538
114,65,7410,0.1583333333333333,0.0902777777777777,0.0142939814814814,1.7538461538461538,8.910720661951359
62,44,2728,0.0861111111111111,0.0611111111111111,0.0052623456790123,1.4090909090909092,7.911690520708339
165,121,19965,0.2291666666666666,0.1680555555555555,0.0385127314814814,1.3636363636363635,9.90178610589637
86,45,3870,0.1194444444444444,0.0625,0.0074652777777777,1.9111111111111112,8.261268150577648
133,73,9709,0.1847222222222222,0.1013888888888888,0.0187287808641975,1.821917808219178,9.18091156128537
103,67,6901,0.1430555555555555,0.0930555555555555,0.0133121141975308,1.537313432835821,8.839566503657949
55,64,3520,0.0763888888888889,0.0888888888888888,0.0067901234567901,0.859375,8.166500319155052
370,292,108040,0.5138888888888888,0.4055555555555555,0.2084104938271604,1.2671232876712328,11.59026606369489
441,218,96138,0.6125,0.3027777777777777,0.1854513888888889,2.022935779816514,11.47355033989604
326,195,63570,0.4527777777777778,0.2708333333333333,0.1226273148148148,1.6717948717948719,11.059912670497306
159,136,21624,0.2208333333333333,0.1888888888888888,0.0417129629629629,1.1691176470588236,9.98160533180008
118,143,16874,0.1638888888888889,0.1986111111111111,0.0325501543209876,0.8251748251748252,9.733588515740731
148,147,21756,0.2055555555555555,0.2041666666666666,0.0419675925925925,1.0068027210884354,9.987690823818202
210,193,40530,0.2916666666666667,0.2680555555555555,0.0781828703703703,1.0880829015544042,10.609822392399646
260,272,70720,0.3611111111111111,0.3777777777777777,0.1364197530864197,0.9558823529411765,11.166497837483046
157,124,19468,0.2180555555555555,0.1722222222222222,0.037554012345679,1.2661290322580645,9.87657873597891
298,176,52448,0.4138888888888888,0.2444444444444444,0.1011728395061728,1.6931818181818181,10.867596547865759
201,186,37386,0.2791666666666667,0.2583333333333333,0.0721180555555555,1.0806451612903225,10.529078329395084
228,202,46056,0.3166666666666666,0.2805555555555555,0.0888425925925926,1.1287128712871286,10.737635038817514
146,117,17082,0.2027777777777777,0.1625,0.0329513888888888,1.2478632478632479,9.745839095947058
183,91,16653,0.2541666666666666,0.1263888888888888,0.0321238425925925,2.010989010989011,9.720405706795765
145,87,12615,0.2013888888888889,0.1208333333333333,0.0243344907407407,1.6666666666666667,9.442721128642875
97,54,5238,0.1347222222222222,0.075,0.0101041666666666,1.7962962962962963,8.56388591940822
95,103,9785,0.1319444444444444,0.1430555555555555,0.0188753858024691,0.9223300970873787,9.188708071849069
85,75,6375,0.1180555555555555,0.1041666666666666,0.0122974537037037,1.1333333333333333,8.760296220470051
302,138,41676,0.4194444444444444,0.1916666666666666,0.0803935185185185,2.1884057971014492,10.637704696869411
165,254,41910,0.2291666666666666,0.3527777777777778,0.0808449074074074,0.6496062992125984,10.643303601288238
270,174,46980,0.375,0.2416666666666666,0.090625,1.5517241379310345,10.757498543639837
167,76,12692,0.2319444444444444,0.1055555555555555,0.024483024691358,2.1973684210526314,9.448805939388178
130,86,11180,0.1805555555555555,0.1194444444444444,0.0215663580246913,1.5116279069767442,9.321971188147367
43,37,1591,0.0597222222222222,0.0513888888888888,0.0030690586419753,1.162162162162162,7.3727463664043285
191,275,52525,0.2652777777777778,0.3819444444444444,0.1013213734567901,0.6945454545454546,10.86906356408504
109,113,12317,0.1513888888888888,0.1569444444444444,0.0237596450617283,0.9646017699115044,9.418816886246988
38,20,760,0.0527777777777777,0.0277777777777777,0.001466049382716,1.9,6.634633357861686
102,76,7752,0.1416666666666666,0.1055555555555555,0.0149537037037037,1.3421052631578947,8.955835144218959
63,30,1890,0.0875,0.0416666666666666,0.0036458333333333,2.1,7.544861068658458
30,19,570,0.0416666666666666,0.0263888888888888,0.001099537037037,1.5789473684210527,6.3473892096560105
247,166,41002,0.3430555555555555,0.2305555555555555,0.0790933641975308,1.4879518072289157,10.621400513741305
230,198,45540,0.3194444444444444,0.275,0.0878472222222222,1.1616161616161615,10.726368298094252
120,70,8400,0.1666666666666666,0.0972222222222222,0.0162037037037037,1.7142857142857142,9.036106025364846
170,110,18700,0.2361111111111111,0.1527777777777778,0.0360725308641975,1.5454545454545454,9.83633227734872
123,123,15129,0.1708333333333333,0.1708333333333333,0.0291840277777777,1.0,9.624434806782402
432,149,64368,0.6,0.2069444444444444,0.1241666666666666,2.8993288590604025,11.07238742973879
54,26,1404,0.075,0.0361111111111111,0.0027083333333333,2.076923076923077,7.247792581767846
67,40,2680,0.0930555555555555,0.0555555555555555,0.0051697530864197,1.675,7.893945138235959
170,160,27200,0.2361111111111111,0.2222222222222222,0.0524691358024691,1.0625,10.211009016314167
159,51,8109,0.2208333333333333,0.0708333333333333,0.0156423611111111,3.1176470588235294,9.000853147109458
224,121,27104,0.3111111111111111,0.1680555555555555,0.0522839506172839,1.8512396694214877,10.207473491694438
86,33,2838,0.1194444444444444,0.0458333333333333,0.005474537037037,2.606060606060606,7.951207156472972
71,24,1704,0.0986111111111111,0.0333333333333333,0.003287037037037,2.9583333333333335,7.4413203897176174
112,80,8960,0.1555555555555555,0.1111111111111111,0.0172839506172839,1.4,9.10063710688422
275,267,73425,0.3819444444444444,0.3708333333333333,0.1416377314814814,1.0299625468164795,11.204033375313541
163,119,19397,0.2263888888888889,0.1652777777777777,0.0374170524691358,1.3697478991596639,9.872925246953487
115,75,8625,0.1597222222222222,0.1041666666666666,0.0166377314814814,1.5333333333333334,9.062536177207788
221,196,43316,0.3069444444444444,0.2722222222222222,0.0835570987654321,1.1275510204081634,10.67630044663933
258,206,53148,0.3583333333333333,0.2861111111111111,0.1025231481481481,1.2524271844660195,10.880854568917648
120,82,9840,0.1666666666666666,0.1138888888888888,0.0189814814814814,1.4634146341463414,9.194312610898985
65,43,2795,0.0902777777777777,0.0597222222222222,0.0053915895061728,1.5116279069767442,7.935945103353701
102,100,10200,0.1416666666666666,0.1388888888888889,0.0196759259259259,1.02,9.23024103368252
32,89,2848,0.0444444444444444,0.1236111111111111,0.0054938271604938,0.3595505617977528,7.954723334497908
277,124,34348,0.3847222222222222,0.1722222222222222,0.0662577160493827,2.2338709677419355,10.444328185145217
223,132,29436,0.3097222222222222,0.1833333333333333,0.0567824074074074,1.6893939393939394,10.29000766547652
134,108,14472,0.1861111111111111,0.15,0.0279166666666666,1.2407407407407407,9.580040123637605
101,60,6060,0.1402777777777777,0.0833333333333333,0.0116898148148148,1.6833333333333333,8.709630081951286
175,214,37450,0.2430555555555555,0.2972222222222222,0.072241512345679,0.8177570093457944,10.530788690858559
35,28,980,0.0486111111111111,0.0388888888888888,0.0018904320987654,1.25,6.8885724595653635
36,15,540,0.05,0.0208333333333333,0.0010416666666666,2.4,6.293419278846481
39,19,741,0.0541666666666666,0.0263888888888888,0.0014293981481481,2.0526315789473686,6.60934924316738
273,157,42861,0.3791666666666666,0.2180555555555555,0.0826793981481481,1.7388535031847134,10.665740931494621
225,185,41625,0.3125,0.2569444444444444,0.0802951388888889,1.2162162162162162,10.636480251018197
142,113,16046,0.1972222222222222,0.1569444444444444,0.0309529320987654,1.2566371681415929,9.68327719519936
163,116,18908,0.2263888888888889,0.1611111111111111,0.0364737654320987,1.4051724137931034,9.84739327818122
103,89,9167,0.1430555555555555,0.1236111111111111,0.0176832561728395,1.1573033707865168,9.12347443895452
249,141,35109,0.3458333333333333,0.1958333333333333,0.0677256944444444,1.7659574468085106,10.466241269162477
160,116,18560,0.2222222222222222,0.1611111111111111,0.0358024691358024,1.3793103448275863,9.828817884199099
188,122,22936,0.2611111111111111,0.1694444444444444,0.0442438271604938,1.540983606557377,10.040506606194215
382,224,85568,0.5305555555555556,0.3111111111111111,0.1650617283950617,1.7053571428571428,11.357078347005144
490,207,101430,0.6805555555555556,0.2875,0.1956597222222222,2.367149758454106,11.527134043337512
364,232,84448,0.5055555555555555,0.3222222222222222,0.1629012345679012,1.5689655172413792,11.343903080839608
192,86,16512,0.2666666666666666,0.1194444444444444,0.0318518518518518,2.2325581395348837,9.711903228462988
121,73,8833,0.1680555555555555,0.1013888888888888,0.0170389660493827,1.6575342465753424,9.086363192156472
184,121,22264,0.2555555555555555,0.1680555555555555,0.0429475308641975,1.5206611570247934,10.010771217755803
359,94,33746,0.4986111111111111,0.1305555555555555,0.0650964506172839,3.8191489361702127,10.426646803460935
249,144,35856,0.3458333333333333,0.2,0.0691666666666666,1.7291666666666667,10.487294084986926
137,56,7672,0.1902777777777777,0.0777777777777777,0.0147993827160493,2.4464285714285716,8.945462952177666
159,190,30210,0.2208333333333333,0.2638888888888889,0.0582754629629629,0.8368421052631579,10.315961375454851
96,98,9408,0.1333333333333333,0.1361111111111111,0.0181481481481481,0.9795918367346939,9.149421957006766
154,195,30030,0.2138888888888888,0.2708333333333333,0.0579282407407407,0.7897435897435897,10.309985460456241
61,35,2135,0.0847222222222222,0.0486111111111111,0.0041184413580246,1.7428571428571429,7.666690200080086
215,170,36550,0.2986111111111111,0.2361111111111111,0.0705054012345679,1.2647058823529411,10.506463824584774
63,58,3654,0.0875,0.0805555555555555,0.0070486111111111,1.0862068965517242,8.203851372183879
146,115,16790,0.2027777777777777,0.1597222222222222,0.0323881172839506,1.2695652173913043,9.72859830755947
58,49,2842,0.0805555555555555,0.0680555555555555,0.0054822530864197,1.183673469387755,7.952615111651
252,106,26712,0.35,0.1472222222222222,0.0515277777777777,2.3773584905660377,10.192905617280958
101,86,8686,0.1402777777777777,0.1194444444444444,0.0167554012345679,1.1744186046511629,9.06958293425992
216,121,26136,0.3,0.1680555555555555,0.0504166666666666,1.7851239669421488,10.171107213950854
74,63,4662,0.1027777777777777,0.0875,0.0089930555555555,1.1746031746031746,8.44741429680832
242,122,29524,0.3361111111111111,0.1694444444444444,0.0569521604938271,1.9836065573770492,10.292992641065563
160,105,16800,0.2222222222222222,0.1458333333333333,0.0324074074074074,1.5238095238095237,9.729193687429403
237,158,37446,0.3291666666666666,0.2194444444444444,0.0722337962962963,1.5,10.530681878927565
59,47,2773,0.0819444444444444,0.0652777777777777,0.0053491512345679,1.2553191489361701,7.928045600874777
114,75,8550,0.1583333333333333,0.1041666666666666,0.0164930555555555,1.52,9.053803514155955
122,164,20008,0.1694444444444444,0.2277777777777777,0.0385956790123456,0.7439024390243902,9.903937451316493
194,142,27548,0.2694444444444444,0.1972222222222222,0.0531404320987654,1.3661971830985915,10.223721516281632
113,35,3955,0.1569444444444444,0.0486111111111111,0.0076292438271604,3.2285714285714286,8.282988692742602
236,219,51684,0.3277777777777778,0.3041666666666666,0.099699074074074,1.0776255707762556,10.852922883002584
93,83,7719,0.1291666666666666,0.1152777777777777,0.0148900462962962,1.1204819277108433,8.951569643018821
147,93,13671,0.2041666666666666,0.1291666666666666,0.0263715277777777,1.5806451612903225,9.523105224795426
135,54,7290,0.1875,0.075,0.0140625,2.5,8.89439598980643
363,164,59532,0.5041666666666667,0.2277777777777777,0.1148379629629629,2.2134146341463414,10.994286059636607
91,111,10101,0.1263888888888888,0.1541666666666666,0.0194849537037037,0.8198198198198198,9.220488703027998
91,120,10920,0.1263888888888888,0.1666666666666666,0.0210648148148148,0.7583333333333333,9.298442820197728
163,133,21679,0.2263888888888889,0.1847222222222222,0.0418190586419753,1.2255639097744362,9.984145455553582
67,64,4288,0.0930555555555555,0.0888888888888888,0.0082716049382716,1.046875,8.36380888451688
71,45,3195,0.0986111111111111,0.0625,0.0061631944444444,1.5777777777777777,8.069655306886165
74,77,5698,0.1027777777777777,0.1069444444444444,0.010991512345679,0.961038961038961,8.648045999835
206,158,32548,0.2861111111111111,0.2194444444444444,0.0627854938271604,1.3037974683544304,10.39050192519858
417,157,65469,0.5791666666666667,0.2180555555555555,0.1262905092592592,2.656050955414013,11.089347301435136
156,136,21216,0.2166666666666666,0.1888888888888888,0.0409259259259259,1.1470588235294117,9.962558026113117
89,87,7743,0.1236111111111111,0.1208333333333333,0.0149363425925925,1.0229885057471264,8.954673628956414
200,167,33400,0.2777777777777778,0.2319444444444444,0.064429012345679,1.1976047904191616,10.416341118636355
85,174,14790,0.1180555555555555,0.2416666666666666,0.0285300925925925,0.4885057471264368,9.60177416667137
214,205,43870,0.2972222222222222,0.2847222222222222,0.0846257716049382,1.0439024390243903,10.689008788520935
338,192,64896,0.8428927680798005,0.64,0.5394513715710724,1.7604166666666667,11.080556676662296
66,40,2640,0.123827392120075,0.1333333333333333,0.0165103189493433,1.65,7.878912912297133
55,25,1375,0.1031894934333958,0.0833333333333333,0.0085991244527829,2.2,7.226936018493289
30,16,480,0.0562851782363977,0.0533333333333333,0.0030018761726078,1.875,6.175867270105761
94,45,4230,0.1763602251407129,0.15,0.0264540337711069,2.088888888888889,8.350193650720067
109,50,5450,0.2045028142589118,0.1666666666666666,0.0340838023764853,2.18,8.603554357064281
107,116,12412,0.3566666666666667,0.2624434389140271,0.093604826546003,0.9224137931034483,9.426499589515949
532,146,77672,0.99812382739212,0.4866666666666667,0.4857535959974984,3.643835616438356,11.260262985619487
323,112,36176,0.6026119402985075,0.3733333333333333,0.2249751243781094,2.8839285714285716,10.496178836771703
159,101,16059,0.53,0.2274774774774774,0.120563063063063,1.5742574257425743,9.684086987500752
43,16,688,0.1433333333333333,0.036036036036036,0.0051651651651651,2.6875,6.535241271013659
39,7,273,0.13,0.0157657657657657,0.0020495495495495,5.571428571428571,5.6131281063880705
79,40,3160,0.147940074906367,0.1333333333333333,0.0197253433208489,1.975,8.058643712215618
36,18,648,0.0674157303370786,0.06,0.0040449438202247,2.0,6.47543271670409
16,11,176,0.0299625468164794,0.0366666666666666,0.0010986267166042,1.4545454545454546,5.176149732573829
16,8,128,0.0299625468164794,0.0266666666666666,0.0007990012484394,2.0,4.859812404361672
398,158,62884,0.7467166979362101,0.5266666666666666,0.393270794246404,2.518987341772152,11.049062940481257
117,44,5148,0.2605790645879732,0.1466666666666666,0.038218262806236,2.659090909090909,8.546557800046141
67,30,2010,0.1492204899777283,0.1,0.0149220489977728,2.2333333333333334,7.606387389772652
116,84,9744,0.2560706401766004,0.28,0.0716997792494481,1.380952380952381,9.184509611941662
204,168,34272,0.4503311258278146,0.56,0.2521854304635761,1.2142857142857142,10.442113151159798
163,73,11899,0.3598233995584989,0.2433333333333333,0.0875570272259014,2.232876712328767,9.38429367909962
224,204,45696,0.3111111111111111,0.2833333333333333,0.0881481481481481,1.0980392156862746,10.729787929213312
230,42,9660,0.7666666666666667,0.14,0.1073333333333333,5.476190476190476,9.17585244151751
145,17,2465,0.4833333333333333,0.0566666666666666,0.0273888888888888,8.529411764705882,7.81035268372429
63,15,945,0.21,0.05,0.0105,4.2,6.852242569051878
299,95,28405,0.9966666666666668,0.3166666666666666,0.3156111111111111,3.1473684210526316,10.254355669441074
148,71,10508,0.2771535580524344,0.2366666666666666,0.0655930087390761,2.084507042253521,9.259987311865597
